Device ID,Data type,Timestamp,Location,Value,Trust,Output 
1234575447,GPS data,10/26/2023 23:16,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575448,Sensor data,10/26/2023 22:08,"37.7833,-122.4167",Black car running red light,0.8,1
1234575449,GPS data,10/26/2023 23:10,"37.7833,-122.4167",18 mph,0.1,0
1234575450,Infrastructure data,10/26/2023 18:16,"37.7833,-122.4167",Black car running red light,0.6,1
1234575451,Traffic camera data,10/26/2023 9:06,"37.7833,-122.4167",138 passengers,0.9,1
1234575452,Infrastructure data,10/26/2023 8:46,"37.7833,-122.4167",Black car running red light,0.8,1
1234575453,Infrastructure data,10/26/2023 21:29,"37.7833,-122.4167",86 mph,0.5,1
1234575454,Traffic camera data,10/26/2023 7:32,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575455,Infrastructure data,10/26/2023 5:24,"37.7833,-122.4167",Black car running red light,1,1
1234575456,GPS data,10/26/2023 10:28,"37.7833,-122.4167",Black car running red light,0.3,0
1234575457,Traffic camera data,10/26/2023 15:11,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575458,Infrastructure data,10/26/2023 20:31,"37.7833,-122.4167",99 mph,0.5,1
1234575459,Sensor data,10/26/2023 6:50,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575460,GPS data,10/26/2023 8:16,"37.7833,-122.4167",38 mph,0.8,1
1234575461,Traffic camera data,10/26/2023 11:49,"37.7833,-122.4167",24 mph,0.2,0
1234575462,Traffic camera data,10/26/2023 7:42,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234575463,Traffic camera data,10/26/2023 22:26,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575464,GPS data,10/26/2023 17:05,"37.7833,-122.4167",56 mph,0.3,0
1234575465,Sensor data,10/26/2023 15:15,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234575466,Sensor data,10/26/2023 22:23,"37.7833,-122.4167",Black car running red light,0.1,0
1234575467,GPS data,10/26/2023 17:51,"37.7833,-122.4167",50 passengers,0.8,1
1234575468,GPS data,10/26/2023 18:54,"37.7833,-122.4167",Black car running red light,0.8,1
1234575469,GPS data,10/26/2023 15:37,"37.7833,-122.4167",162 passengers,0.8,1
1234575470,Sensor data,10/26/2023 22:21,"37.7833,-122.4167",Black car running red light,0.2,0
1234575471,Sensor data,10/26/2023 11:44,"37.7833,-122.4167",Black car running red light,0.7,1
1234575472,Sensor data,10/26/2023 7:27,"37.7833,-122.4167",50 mph,0.5,1
1234575473,Traffic camera data,10/26/2023 14:40,"37.7833,-122.4167",Black car running red light,0.7,1
1234575474,GPS data,10/26/2023 7:15,"37.7833,-122.4167",175 passengers,0.4,0
1234575475,Sensor data,10/26/2023 18:10,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575476,Infrastructure data,10/26/2023 2:46,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575477,Traffic camera data,10/26/2023 19:56,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575478,GPS data,10/26/2023 12:22,"37.7833,-122.4167",98 mph,0.4,0
1234575479,Traffic camera data,10/26/2023 22:45,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575480,GPS data,10/26/2023 13:23,"37.7833,-122.4167",159 passengers,0.3,0
1234575481,Sensor data,10/26/2023 2:04,"37.7833,-122.4167",98 mph,0,0
1234575482,Sensor data,10/26/2023 8:51,"37.7833,-122.4167",186 passengers,0.9,1
1234575483,Traffic camera data,10/26/2023 2:11,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575484,Sensor data,10/26/2023 13:33,"37.7833,-122.4167",48 mph,0.1,0
1234575485,Infrastructure data,10/26/2023 18:45,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575486,Sensor data,10/26/2023 4:14,"37.7833,-122.4167",9 mph,0.6,1
1234575487,Sensor data,10/26/2023 6:51,"37.7833,-122.4167",Black car running red light,0.3,0
1234575488,Traffic camera data,10/26/2023 15:24,"37.7833,-122.4167",77 passengers,0.4,0
1234575489,Sensor data,10/26/2023 14:02,"37.7833,-122.4167",162 passengers,0.6,1
1234575490,Traffic camera data,10/26/2023 8:38,"37.7833,-122.4167",173 passengers,0.4,0
1234575491,Infrastructure data,10/26/2023 6:15,"37.7833,-122.4167",4 passengers,0.8,1
1234575492,GPS data,10/26/2023 18:24,"37.7833,-122.4167",194 passengers,0.3,0
1234575493,GPS data,10/26/2023 8:26,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575494,GPS data,10/26/2023 22:00,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234575495,GPS data,10/26/2023 13:48,"37.7833,-122.4167",78 mph,0.3,0
1234575496,Infrastructure data,10/26/2023 23:04,"37.7833,-122.4167",128 passengers,0.7,1
1234575497,Sensor data,10/26/2023 7:56,"37.7833,-122.4167",55 mph,0.8,1
1234575498,Sensor data,10/26/2023 3:38,"37.7833,-122.4167",121 passengers,0.8,1
1234575499,Traffic camera data,10/26/2023 14:12,"37.7833,-122.4167",110 passengers,0.3,0
1234575500,Infrastructure data,10/26/2023 14:39,"37.7833,-122.4167",86 mph,0.6,1
1234575501,Traffic camera data,10/26/2023 1:55,"37.7833,-122.4167",Black car running red light,0.9,1
1234575502,Sensor data,10/26/2023 6:20,"37.7833,-122.4167",13 passengers,0.9,1
1234575503,GPS data,10/26/2023 2:46,"37.7833,-122.4167",Black car running red light,0.6,1
1234575504,GPS data,10/26/2023 4:21,"37.7833,-122.4167",81 mph,0.8,1
1234575505,Sensor data,10/26/2023 22:01,"37.7833,-122.4167",Black car running red light,0.6,1
1234575506,Sensor data,10/26/2023 0:44,"37.7833,-122.4167",Black car running red light,0.9,1
1234575507,GPS data,10/26/2023 17:10,"37.7833,-122.4167",94 mph,0.7,1
1234575508,Sensor data,10/26/2023 10:29,"37.7833,-122.4167",143 passengers,0.3,0
1234575509,GPS data,10/26/2023 7:47,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575510,GPS data,10/26/2023 14:47,"37.7833,-122.4167",Black car running red light,0.3,0
1234575511,GPS data,10/26/2023 17:02,"37.7833,-122.4167",59 mph,0.2,0
1234575512,Traffic camera data,10/26/2023 8:43,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575513,Infrastructure data,10/26/2023 7:49,"37.7833,-122.4167",Black car running red light,0.4,0
1234575514,Sensor data,10/26/2023 0:07,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575515,Infrastructure data,10/26/2023 18:53,"37.7833,-122.4167",Black car running red light,0.3,0
1234575516,Traffic camera data,10/26/2023 15:59,"37.7833,-122.4167",17 mph,0.5,1
1234575517,Infrastructure data,10/26/2023 0:48,"37.7833,-122.4167",78 mph,0.5,1
1234575518,Traffic camera data,10/26/2023 18:32,"37.7833,-122.4167",Black car running red light,1,1
1234575519,Sensor data,10/26/2023 7:52,"37.7833,-122.4167",Black car running red light,0.6,1
1234575520,Infrastructure data,10/26/2023 23:20,"37.7833,-122.4167",Black car running red light,0.3,0
1234575521,Sensor data,10/26/2023 21:30,"37.7833,-122.4167",Black car running red light,0.7,1
1234575522,Sensor data,10/26/2023 21:32,"37.7833,-122.4167",Black car running red light,0,0
1234575523,Sensor data,10/26/2023 4:48,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575524,GPS data,10/26/2023 17:35,"37.7833,-122.4167",Black car running red light,0.6,1
1234575525,Sensor data,10/26/2023 22:41,"37.7833,-122.4167",Black car running red light,0.8,1
1234575526,GPS data,10/26/2023 23:36,"37.7833,-122.4167",2 mph,0.5,1
1234575527,GPS data,10/26/2023 5:45,"37.7833,-122.4167",14 mph,0.8,1
1234575528,Traffic camera data,10/26/2023 0:22,"37.7833,-122.4167",Black car running red light,0.2,0
1234575529,GPS data,10/26/2023 3:14,"37.7833,-122.4167",152 passengers,0.6,1
1234575530,GPS data,10/26/2023 5:17,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575531,Infrastructure data,10/26/2023 5:12,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234575532,GPS data,10/26/2023 8:05,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575533,Traffic camera data,10/26/2023 1:12,"37.7833,-122.4167",76 mph,0.4,0
1234575534,Sensor data,10/26/2023 2:12,"37.7833,-122.4167",58 mph,0.2,0
1234575535,Sensor data,10/26/2023 19:49,"37.7833,-122.4167",Black car running red light,0.4,0
1234575536,Infrastructure data,10/26/2023 6:52,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575537,GPS data,10/26/2023 9:03,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575538,GPS data,10/26/2023 23:50,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575539,GPS data,10/26/2023 4:48,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234575540,Infrastructure data,10/26/2023 9:46,"37.7833,-122.4167",14 mph,0.5,1
1234575541,GPS data,10/26/2023 1:49,"37.7833,-122.4167",Black car running red light,1,1
1234575542,Traffic camera data,10/26/2023 20:03,"37.7833,-122.4167",94 mph,0.6,1
1234575543,Infrastructure data,10/26/2023 8:07,"37.7833,-122.4167",Black car running red light,0.1,0
1234575544,Sensor data,10/26/2023 20:04,"37.7833,-122.4167",74 passengers,0.5,1
1234575545,GPS data,10/26/2023 14:08,"37.7833,-122.4167",61 passengers,0.7,1
1234575546,GPS data,10/26/2023 11:18,"37.7833,-122.4167",Black car running red light,0.8,1
1234575547,Infrastructure data,10/26/2023 21:21,"37.7833,-122.4167",48 mph,0.7,1
1234575548,GPS data,10/26/2023 11:20,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234575549,GPS data,10/26/2023 21:13,"37.7833,-122.4167",78 mph,0.5,1
1234575550,Infrastructure data,10/26/2023 20:02,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575551,GPS data,10/26/2023 2:34,"37.7833,-122.4167",78 mph,0.2,0
1234575552,Sensor data,10/26/2023 23:38,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234575553,Sensor data,10/26/2023 2:59,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575554,Infrastructure data,10/26/2023 2:35,"37.7833,-122.4167",194 passengers,0.4,0
1234575555,Sensor data,10/26/2023 13:18,"37.7833,-122.4167",42 passengers,0.4,0
1234575556,Sensor data,10/26/2023 14:01,"37.7833,-122.4167",192 passengers,0.1,0
1234575557,Infrastructure data,10/26/2023 5:38,"37.7833,-122.4167",11 mph,0.9,1
1234575558,Traffic camera data,10/26/2023 0:31,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575559,Infrastructure data,10/26/2023 14:56,"37.7833,-122.4167",93 mph,0.3,0
1234575560,Traffic camera data,10/26/2023 6:57,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575561,Infrastructure data,10/26/2023 16:18,"37.7833,-122.4167",Black car running red light,0.3,0
1234575562,Infrastructure data,10/26/2023 12:35,"37.7833,-122.4167",Black car running red light,0.4,0
1234575563,Infrastructure data,10/26/2023 22:33,"37.7833,-122.4167",Black car running red light,0.3,0
1234575564,GPS data,10/26/2023 16:03,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234575565,Traffic camera data,10/26/2023 2:42,"37.7833,-122.4167",159 passengers,0.3,0
1234575566,Infrastructure data,10/26/2023 7:03,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575567,Sensor data,10/26/2023 12:42,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575568,GPS data,10/26/2023 12:58,"37.7833,-122.4167",179 passengers,0.9,1
1234575569,Sensor data,10/26/2023 8:46,"37.7833,-122.4167",188 passengers,0.2,0
1234575570,Infrastructure data,10/26/2023 18:33,"37.7833,-122.4167",2 mph,0.7,1
1234575571,GPS data,10/26/2023 12:38,"37.7833,-122.4167",117 passengers,0.2,0
1234575572,Infrastructure data,10/26/2023 1:33,"37.7833,-122.4167",Black car running red light,0.2,0
1234575573,Infrastructure data,10/26/2023 23:37,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575574,Sensor data,10/26/2023 9:41,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575575,Sensor data,10/26/2023 8:02,"37.7833,-122.4167",43 passengers,0.1,0
1234575576,GPS data,10/26/2023 1:01,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575577,Infrastructure data,10/26/2023 10:32,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234575578,Infrastructure data,10/26/2023 11:45,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575579,Traffic camera data,10/26/2023 15:27,"37.7833,-122.4167",18 mph,0.8,1
1234575580,Sensor data,10/26/2023 15:32,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575581,Sensor data,10/26/2023 14:00,"37.7833,-122.4167",177 passengers,0.2,0
1234575582,Traffic camera data,10/26/2023 11:15,"37.7833,-122.4167",Black car running red light,0.3,0
1234575583,GPS data,10/26/2023 17:09,"37.7833,-122.4167",157 passengers,0.1,0
1234575584,Infrastructure data,10/26/2023 16:51,"37.7833,-122.4167",Black car running red light,0.6,1
1234575585,Infrastructure data,10/26/2023 14:43,"37.7833,-122.4167",14 mph,0.5,1
1234575586,Infrastructure data,10/26/2023 6:41,"37.7833,-122.4167",Black car running red light,0.1,0
1234575587,Infrastructure data,10/26/2023 2:40,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575588,Sensor data,10/26/2023 6:05,"37.7833,-122.4167",168 passengers,0.3,0
1234575589,GPS data,10/26/2023 15:49,"37.7833,-122.4167",92 mph,0.8,1
1234575590,Traffic camera data,10/26/2023 6:19,"37.7833,-122.4167",11 mph,0.2,0
1234575591,Sensor data,10/26/2023 4:17,"37.7833,-122.4167",Black car running red light,0.4,0
1234575592,Traffic camera data,10/26/2023 21:38,"37.7833,-122.4167",29 mph,0.7,1
1234575593,Traffic camera data,10/26/2023 21:14,"37.7833,-122.4167",Black car running red light,0.2,0
1234575594,GPS data,10/26/2023 17:45,"37.7833,-122.4167",Black car running red light,0.4,0
1234575595,Sensor data,10/26/2023 0:19,"37.7833,-122.4167",51 mph,0.7,1
1234575596,GPS data,10/26/2023 7:13,"37.7833,-122.4167",51 passengers,0.4,0
1234575597,Traffic camera data,10/26/2023 11:53,"37.7833,-122.4167",66 mph,0.2,0
1234575598,Sensor data,10/26/2023 23:46,"37.7833,-122.4167",Black car running red light,0.9,1
1234575599,Traffic camera data,10/26/2023 10:40,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575600,Traffic camera data,10/26/2023 21:53,"37.7833,-122.4167",Black car running red light,0.5,1
1234575601,Traffic camera data,10/26/2023 20:31,"37.7833,-122.4167",60 mph,1,1
1234575602,Sensor data,10/26/2023 1:11,"37.7833,-122.4167",Black car running red light,0.3,0
1234575603,GPS data,10/26/2023 4:21,"37.7833,-122.4167",44 mph,0.1,0
1234575604,Infrastructure data,10/26/2023 10:03,"37.7833,-122.4167",Black car running red light,0.3,0
1234575605,GPS data,10/26/2023 4:18,"37.7833,-122.4167",Black car running red light,0.2,0
1234575606,GPS data,10/26/2023 5:29,"37.7833,-122.4167",66 mph,0.3,0
1234575607,Sensor data,10/26/2023 11:45,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234575608,GPS data,10/26/2023 16:03,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234575609,Traffic camera data,10/26/2023 19:21,"37.7833,-122.4167",9 mph,0.4,0
1234575610,Sensor data,10/26/2023 12:19,"37.7833,-122.4167",79 mph,0.8,1
1234575611,Sensor data,10/26/2023 11:36,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575612,Sensor data,10/26/2023 16:02,"37.7833,-122.4167",152 passengers,0.5,1
1234575613,Sensor data,10/26/2023 17:35,"37.7833,-122.4167",26 mph,0.4,0
1234575614,Infrastructure data,10/26/2023 1:29,"37.7833,-122.4167",58 mph,0.7,1
1234575615,Traffic camera data,10/26/2023 4:59,"37.7833,-122.4167",Black car running red light,0.4,0
1234575616,GPS data,10/26/2023 10:45,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575617,Sensor data,10/26/2023 5:25,"37.7833,-122.4167",100 mph,0.7,1
1234575618,Traffic camera data,10/26/2023 3:40,"37.7833,-122.4167",22 mph,0.4,0
1234575619,Traffic camera data,10/26/2023 22:15,"37.7833,-122.4167",Black car running red light,0.1,0
1234575620,GPS data,10/26/2023 16:34,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575621,Sensor data,10/26/2023 10:51,"37.7833,-122.4167",172 passengers,0.5,1
1234575622,Infrastructure data,10/26/2023 12:47,"37.7833,-122.4167",Black car running red light,0.5,1
1234575623,Traffic camera data,10/26/2023 14:49,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234575624,Infrastructure data,10/26/2023 17:03,"37.7833,-122.4167",6 mph,0.8,1
1234575625,Sensor data,10/26/2023 23:41,"37.7833,-122.4167",Black car running red light,0.2,0
1234575626,Sensor data,10/26/2023 14:31,"37.7833,-122.4167",18 passengers,0,0
1234575627,Infrastructure data,10/26/2023 4:24,"37.7833,-122.4167",85 passengers,0.3,0
1234575628,Sensor data,10/26/2023 13:11,"37.7833,-122.4167",136 passengers,0.9,1
1234575629,GPS data,10/26/2023 17:53,"37.7833,-122.4167",Black car running red light,0.3,0
1234575630,Infrastructure data,10/26/2023 17:41,"37.7833,-122.4167",9 passengers,0.5,1
1234575631,Traffic camera data,10/26/2023 2:05,"37.7833,-122.4167",171 passengers,0,0
1234575632,Infrastructure data,10/26/2023 12:42,"37.7833,-122.4167",197 passengers,0.5,1
1234575633,Traffic camera data,10/26/2023 12:42,"37.7833,-122.4167",130 passengers,0,0
1234575634,Sensor data,10/26/2023 12:17,"37.7833,-122.4167",53 passengers,0.5,1
1234575635,Infrastructure data,10/26/2023 15:24,"37.7833,-122.4167",166 passengers,0.1,0
1234575636,GPS data,10/26/2023 2:41,"37.7833,-122.4167",Black car running red light,0.5,1
1234575637,Infrastructure data,10/26/2023 11:26,"37.7833,-122.4167",43 mph,0.3,0
1234575638,Traffic camera data,10/26/2023 14:51,"37.7833,-122.4167",Black car running red light,0.4,0
1234575639,Traffic camera data,10/26/2023 9:47,"37.7833,-122.4167",151 passengers,0.4,0
1234575640,GPS data,10/26/2023 15:05,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234575641,Infrastructure data,10/26/2023 15:30,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234575642,Infrastructure data,10/26/2023 22:21,"37.7833,-122.4167",182 passengers,0.8,1
1234575643,Infrastructure data,10/26/2023 5:01,"37.7833,-122.4167",155 passengers,0.4,0
1234575644,GPS data,10/26/2023 8:59,"37.7833,-122.4167",Black car running red light,0.3,0
1234575645,Sensor data,10/26/2023 23:00,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234575646,Infrastructure data,10/26/2023 18:16,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234575647,Infrastructure data,10/26/2023 4:30,"37.7833,-122.4167",Black car running red light,0.7,1
1234575648,GPS data,10/26/2023 4:02,"37.7833,-122.4167",115 passengers,0.9,1
1234575649,Sensor data,10/26/2023 0:56,"37.7833,-122.4167",54 passengers,0.6,1
1234575650,Traffic camera data,10/26/2023 20:12,"37.7833,-122.4167",59 mph,0.6,1
1234575651,Infrastructure data,10/26/2023 8:33,"37.7833,-122.4167",34 mph,0.3,0
1234575652,GPS data,10/26/2023 20:00,"37.7833,-122.4167",Black car running red light,0.6,1
